date,game,score,periodscore,spectators,schedule_id,game_id,league,season,team,opponent,score_team,score_opponent,p1score,p2score,p3score,p4score,p5score,p1score_team,p1score_opponent,p2score_team,p2score_opponent,p3score_team,p3score_opponent,p4score_team,p4score_opponent,p5score_team,p5score_opponent,result,result_p1,result_p2,result_p3,result_p4,result_p5,h_a,result_L1,result_L2,result_L3,result_L4,result_L5,win,draw,lost,win_R5,draw_R5,lost_R5,matchday,matchday_h_a,scored_avg_R5,conceded_avg_R5,scored_cum,scored_cum_prev,scored_cum_prev_avg,conceded_cum,conceded_cum_prev,conceded_cum_prev_avg,H2H_W,H2H_D,H2H_L,points,points_cum,points_cum_prev,points_cum_prev_avg,points_cum_h_a,points_cum_h_a_prev,points_cum_h_a_prev_avg
2021-02-27,Rögle BK  - Skellefteå AIK,,,,11450,,shl,2020/21,Rögle BK,Skellefteå AIK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,47,23,,,,,,,,,0.0,0.0,0.0,0,12,12,0.2608695652173913,6,6,0.2727272727272727
2021-03-02,Rögle BK  - IK Oskarshamn,,,,11450,,shl,2020/21,Rögle BK,IK Oskarshamn,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,48,24,,,,,,,,,1.0,0.0,0.0,0,12,12,0.2553191489361702,6,6,0.2608695652173913
2021-03-04,Linköping HC  - Rögle BK,,,,11450,,shl,2020/21,Rögle BK,Linköping HC,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,49,25,,,,,,,,,1.0,0.0,0.0,0,12,12,0.25,6,6,0.25
2021-03-06,Rögle BK  - Växjö Lakers HC,,,,11450,,shl,2020/21,Rögle BK,Växjö Lakers HC,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,50,25,,,,,,,,,0.0,0.0,1.0,0,12,12,0.24489795918367346,6,6,0.25
2021-03-09,IF Malmö Redhawks  - Rögle BK,,,,11450,,shl,2020/21,Rögle BK,IF Malmö Redhawks,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,51,26,,,,,,,,,0.0,0.0,0.0,0,12,12,0.24,6,6,0.24
2021-03-11,Rögle BK  - Leksands IF,,,,11450,,shl,2020/21,Rögle BK,Leksands IF,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,52,26,,,,,,,,,0.0,0.0,0.0,0,12,12,0.23529411764705882,6,6,0.24
2020-09-19,Leksands IF  - Skellefteå AIK,4 - 5,"1-2, 0-2, 3-0, 0-1",50.0,11450,,shl,2020/21,Skellefteå AIK,Leksands IF,5.0,4.0,1-2, 0-2, 3-0, 0-1,,2.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,,,draw,win,win,lost,win,,away,,,,,,0,1,0,0.0,0.0,0.0,1,1,0.0,0.0,5.0,0.0,,4.0,0.0,,0.0,0.0,0.0,2,2,0,,2,0,
2020-09-26,Skellefteå AIK  - Örebro HK,1 - 4,"0-1, 0-2, 1-1",50.0,11450,,shl,2020/21,Skellefteå AIK,Örebro HK,1.0,4.0,0-1, 0-2, 1-1,,,0.0,1.0,0.0,2.0,1.0,1.0,,,,,lost,lost,lost,draw,,,home,draw,,,,,0,0,1,0.0,1.0,0.0,2,1,5.0,4.0,6.0,5.0,5.0,8.0,4.0,4.0,0.0,0.0,0.0,0,2,2,2.0,0,0,
2020-10-01,Skellefteå AIK  - Frölunda HC,3 - 1,"2-1, 1-0, 0-0",50.0,11450,,shl,2020/21,Skellefteå AIK,Frölunda HC,3.0,1.0,2-1, 1-0, 0-0,,,2.0,1.0,1.0,0.0,0.0,0.0,,,,,win,win,win,draw,,,home,lost,draw,,,,1,0,0,0.0,0.5,0.5,3,2,3.0,4.0,9.0,6.0,3.0,9.0,8.0,4.0,0.0,0.0,0.0,3,5,2,1.0,3,0,0.0
2020-10-03,Brynäs IF  - Skellefteå AIK,3 - 2,"1-2, 1-0, 1-0",50.0,11450,,shl,2020/21,Skellefteå AIK,Brynäs IF,2.0,3.0,1-2, 1-0, 1-0,,,2.0,1.0,0.0,1.0,0.0,1.0,,,,,lost,win,lost,lost,,,away,win,lost,draw,,,0,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,2,3.0,3.0,11.0,9.0,3.0,12.0,9.0,3.0,0.0,0.0,0.0,0,5,5,1.6666666666666667,2,2,2.0
2020-10-08,Skellefteå AIK  - HV 71,4 - 2,"1-0, 1-1, 2-1",50.0,11450,,shl,2020/21,Skellefteå AIK,HV 71,4.0,2.0,1-0, 1-1, 2-1,,,1.0,0.0,1.0,1.0,2.0,1.0,,,,,win,win,draw,win,,,home,lost,win,lost,draw,,1,0,0,0.25,0.25,0.5,5,3,2.75,3.0,15.0,11.0,2.75,14.0,12.0,3.0,0.0,0.0,0.0,3,8,5,1.25,6,3,1.5
2020-10-10,Växjö Lakers HC  - Skellefteå AIK,,,,11450,,shl,2020/21,Skellefteå AIK,Växjö Lakers HC,,,,,,,,,,,,,,,,,,,,,,,,away,win,lost,win,lost,draw,0,0,0,0.4,0.2,0.4,6,3,3.0,2.8,,15.0,3.0,,14.0,2.8,0.0,0.0,0.0,0,8,8,1.6,2,2,1.0
2020-10-12,Frölunda HC  - Skellefteå AIK,,,,11450,,shl,2020/21,Skellefteå AIK,Frölunda HC,,,,,,,,,,,,,,,,,,,,,,,,away,,win,lost,win,lost,0,0,0,0.4,0.0,0.4,7,4,2.5,2.5,,,,,,,1.0,0.0,0.0,0,8,8,1.3333333333333333,2,2,0.6666666666666666
2020-10-15,Skellefteå AIK  - Färjestad BK,,,,11450,,shl,2020/21,Skellefteå AIK,Färjestad BK,,,,,,,,,,,,,,,,,,,,,,,,home,,,win,lost,win,0,0,0,0.4,0.0,0.2,8,4,3.0,2.0,,,,,,,0.0,0.0,0.0,0,8,8,1.1428571428571428,6,6,2.0
2020-10-17,Skellefteå AIK  - Linköping HC,,,,11450,,shl,2020/21,Skellefteå AIK,Linköping HC,,,,,,,,,,,,,,,,,,,,,,,,home,,,,win,lost,0,0,0,0.2,0.0,0.2,9,5,3.0,2.5,,,,,,,0.0,0.0,0.0,0,8,8,1.0,6,6,1.5
2020-10-22,Djurgårdens IF  - Skellefteå AIK,,,,11450,,shl,2020/21,Skellefteå AIK,Djurgårdens IF,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,win,0,0,0,0.2,0.0,0.0,10,5,4.0,2.0,,,,,,,0.0,0.0,0.0,0,8,8,0.8888888888888888,2,2,0.5
2020-10-24,Skellefteå AIK  - Rögle BK,,,,11450,,shl,2020/21,Skellefteå AIK,Rögle BK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,11,6,,,,,,,,,0.0,0.0,0.0,0,8,8,0.8,6,6,1.2
2020-10-27,IF Malmö Redhawks  - Skellefteå AIK,,,,11450,,shl,2020/21,Skellefteå AIK,IF Malmö Redhawks,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,12,6,,,,,,,,,0.0,0.0,0.0,0,8,8,0.7272727272727273,2,2,0.4
2020-10-29,Skellefteå AIK  - IK Oskarshamn,,,,11450,,shl,2020/21,Skellefteå AIK,IK Oskarshamn,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,13,7,,,,,,,,,0.0,0.0,0.0,0,8,8,0.6666666666666666,6,6,1.0
2020-10-31,Örebro HK  - Skellefteå AIK,,,,11450,,shl,2020/21,Skellefteå AIK,Örebro HK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,14,7,,,,,,,,,0.0,0.0,1.0,0,8,8,0.6153846153846154,2,2,0.3333333333333333
2020-11-10,Linköping HC  - Skellefteå AIK,,,,11450,,shl,2020/21,Skellefteå AIK,Linköping HC,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,15,8,,,,,,,,,0.0,0.0,0.0,0,8,8,0.5714285714285714,2,2,0.2857142857142857
2020-11-12,Skellefteå AIK  - Växjö Lakers HC,,,,11450,,shl,2020/21,Skellefteå AIK,Växjö Lakers HC,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,16,8,,,,,,,,,0.0,0.0,0.0,0,8,8,0.5333333333333333,6,6,0.8571428571428571
2020-11-14,IK Oskarshamn  - Skellefteå AIK,,,,11450,,shl,2020/21,Skellefteå AIK,IK Oskarshamn,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,17,9,,,,,,,,,0.0,0.0,0.0,0,8,8,0.5,2,2,0.25
2020-11-19,Skellefteå AIK  - Djurgårdens IF,,,,11450,,shl,2020/21,Skellefteå AIK,Djurgårdens IF,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,18,9,,,,,,,,,0.0,0.0,0.0,0,8,8,0.47058823529411764,6,6,0.75
2020-11-21,Skellefteå AIK  - IF Malmö Redhawks,,,,11450,,shl,2020/21,Skellefteå AIK,IF Malmö Redhawks,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,19,10,,,,,,,,,0.0,0.0,0.0,0,8,8,0.4444444444444444,6,6,0.6666666666666666
2020-11-28,HV 71  - Skellefteå AIK,,,,11450,,shl,2020/21,Skellefteå AIK,HV 71,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,20,10,,,,,,,,,1.0,0.0,0.0,0,8,8,0.42105263157894735,2,2,0.2222222222222222
2020-12-01,Skellefteå AIK  - Luleå HF,,,,11450,,shl,2020/21,Skellefteå AIK,Luleå HF,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,21,11,,,,,,,,,0.0,0.0,0.0,0,8,8,0.4,6,6,0.6
2020-12-03,Färjestad BK  - Skellefteå AIK,,,,11450,,shl,2020/21,Skellefteå AIK,Färjestad BK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,22,11,,,,,,,,,0.0,0.0,0.0,0,8,8,0.38095238095238093,2,2,0.2
2020-12-05,Skellefteå AIK  - Brynäs IF,,,,11450,,shl,2020/21,Skellefteå AIK,Brynäs IF,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,23,12,,,,,,,,,0.0,0.0,1.0,0,8,8,0.36363636363636365,6,6,0.5454545454545454
2020-12-10,Rögle BK  - Skellefteå AIK,,,,11450,,shl,2020/21,Skellefteå AIK,Rögle BK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,24,12,,,,,,,,,0.0,0.0,0.0,0,8,8,0.34782608695652173,2,2,0.18181818181818182
2020-12-12,Skellefteå AIK  - Leksands IF,,,,11450,,shl,2020/21,Skellefteå AIK,Leksands IF,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,25,13,,,,,,,,,0.0,1.0,0.0,0,8,8,0.3333333333333333,6,6,0.5
2020-12-26,IF Malmö Redhawks  - Skellefteå AIK,,,,11450,,shl,2020/21,Skellefteå AIK,IF Malmö Redhawks,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,26,13,,,,,,,,,0.0,0.0,0.0,0,8,8,0.32,2,2,0.16666666666666666
2020-12-28,Skellefteå AIK  - Örebro HK,,,,11450,,shl,2020/21,Skellefteå AIK,Örebro HK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,27,14,,,,,,,,,0.0,0.0,1.0,0,8,8,0.3076923076923077,6,6,0.46153846153846156
