date,game,score,league,season,game_id,home,away,score_home,score_away,result,game_id_home,team_x,h_a_home,win_R5_home,draw_R5_home,lost_R5_home,H2H_W_home,H2H_D_home,H2H_L_home,scored_avg_R5_home,conceded_avg_R5_home,points_cum_prev_avg_home,points_cum_h_a_prev_avg_home,game_id_away,team_y,h_a_away,win_R5_away,draw_R5_away,lost_R5_away,H2H_W_away,H2H_D_away,H2H_L_away,scored_avg_R5_away,conceded_avg_R5_away,points_cum_prev_avg_away,points_cum_h_a_prev_avg_away
2015-01-20 ,IF Malmö Redhawks  - HC Vita Hästen,9 - 1,allsvenskan,2014/15,209638.0,IF Malmö Redhawks,HC Vita Hästen,9.0,1.0,home,209638.0,IF Malmö Redhawks,home,0.4,0.0,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.6,3.2,1.8,1.9,209638.0,HC Vita Hästen,away,0.2,0.4,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,3.0,1.475,1.3
2015-01-20 ,AIK  - Asplöven HC,1 - 3,allsvenskan,2014/15,209639.0,AIK,Asplöven HC,1.0,3.0,away,209639.0,AIK,home,0.2,0.4,0.4,0.3333333333333333,0.0,0.6666666666666666,1.6,2.4,1.25,1.4,209639.0,Asplöven HC,away,0.0,0.6,0.4,0.6666666666666666,0.0,0.3333333333333333,4.0,4.4,1.3,0.9473684210526316
2015-01-20 ,Karlskrona HK  - IK Oskarshamn,3 - 1,allsvenskan,2014/15,209640.0,Karlskrona HK,IK Oskarshamn,3.0,1.0,home,209640.0,Karlskrona HK,home,0.6,0.2,0.2,0.5454545454545454,0.0,0.4545454545454545,3.6,2.2,1.8,2.2105263157894743,209640.0,IK Oskarshamn,away,0.4,0.0,0.6,0.4545454545454545,0.0,0.5454545454545454,2.2,4.0,1.25,0.7
2015-01-20 ,Mora IK  - Timrå IK,5 - 2,allsvenskan,2014/15,209641.0,Mora IK,Timrå IK,5.0,2.0,home,209641.0,Mora IK,home,0.6,0.2,0.2,0.4166666666666667,0.16666666666666666,0.4166666666666667,2.6,1.8,1.65,1.5789473684210529,209641.0,Timrå IK,away,0.6,0.2,0.2,0.4166666666666667,0.16666666666666666,0.4166666666666667,3.6,2.2,1.275,1.0526315789473684
2015-01-21 ,BIK Karlskoga  - Almtuna IS,3 - 2,allsvenskan,2014/15,209642.0,BIK Karlskoga,Almtuna IS,3.0,2.0,home,209642.0,BIK Karlskoga,home,0.8,0.2,0.0,0.2727272727272727,0.3636363636363637,0.3636363636363637,4.6,3.0,1.825,2.0526315789473686,209642.0,Almtuna IS,away,0.0,0.0,1.0,0.3636363636363637,0.3636363636363637,0.2727272727272727,1.8,3.8,1.325,0.95
2015-01-22 ,Timrå IK  - Karlskrona HK,1 - 2,allsvenskan,2014/15,209643.0,Timrå IK,Karlskrona HK,1.0,2.0,draw,209643.0,Timrå IK,home,0.6,0.0,0.4,0.5714285714285714,0.0,0.42857142857142855,3.4,2.4,1.2439024390243902,1.4761904761904765,209643.0,Karlskrona HK,away,0.8,0.2,0.0,0.42857142857142855,0.0,0.5714285714285714,4.0,1.8,1.8292682926829267,1.4285714285714286
2015-01-23 ,Asplöven HC  - VIK Västerås HK,1 - 3,allsvenskan,2014/15,209644.0,Asplöven HC,Västerås IK,1.0,3.0,away,209644.0,Asplöven HC,home,0.2,0.4,0.4,0.09090909090909093,0.09090909090909093,0.8181818181818182,3.8,4.0,1.3414634146341464,1.619047619047619,209644.0,Västerås IK,away,0.6,0.4,0.0,0.8181818181818182,0.09090909090909093,0.09090909090909093,3.4,1.6,1.7804878048780488,1.7
2015-01-23 ,Almtuna IS  - AIK,4 - 2,allsvenskan,2014/15,209645.0,Almtuna IS,AIK,4.0,2.0,home,209645.0,Almtuna IS,home,0.0,0.0,1.0,0.4615384615384616,0.15384615384615385,0.38461538461538464,1.2,3.2,1.2926829268292683,1.7,209645.0,AIK,away,0.0,0.4,0.6,0.38461538461538464,0.15384615384615385,0.4615384615384616,1.4,2.8,1.2195121951219512,1.1
2015-01-23 ,IK Oskarshamn  - BIK Karlskoga,4 - 2,allsvenskan,2014/15,209646.0,IK Oskarshamn,BIK Karlskoga,4.0,2.0,home,209646.0,IK Oskarshamn,home,0.2,0.0,0.8,0.3636363636363637,0.09090909090909093,0.5454545454545454,1.2,3.6,1.2195121951219512,1.8,209646.0,BIK Karlskoga,away,0.8,0.2,0.0,0.5454545454545454,0.09090909090909093,0.3636363636363637,4.6,3.4,1.8536585365853657,1.619047619047619
2015-01-23 ,IF Björklöven  - HC Vita Hästen,3 - 1,allsvenskan,2014/15,209647.0,IF Björklöven,HC Vita Hästen,3.0,1.0,home,209647.0,IF Björklöven,home,0.4,0.4,0.2,0.3333333333333333,0.0,0.6666666666666666,4.0,3.2,1.3658536585365857,1.75,209647.0,HC Vita Hästen,away,0.0,0.4,0.6,0.6666666666666666,0.0,0.3333333333333333,1.8,4.6,1.4390243902439024,1.238095238095238
2015-01-24 ,Rögle BK  - Mora IK,3 - 2,allsvenskan,2014/15,209649.0,Rögle BK,Mora IK,3.0,2.0,home,209649.0,Rögle BK,home,0.2,0.6,0.2,0.4,0.3333333333333333,0.26666666666666666,2.6,2.8,1.6585365853658536,2.095238095238096,209649.0,Mora IK,away,0.8,0.2,0.0,0.26666666666666666,0.3333333333333333,0.4,3.4,1.8,1.6829268292682926,1.7142857142857142
2015-01-24 ,Södertälje SK  - IF Malmö Redhawks,2 - 3,allsvenskan,2014/15,209648.0,Södertälje SK,IF Malmö Redhawks,2.0,3.0,away,209648.0,Södertälje SK,home,0.0,0.4,0.6,0.2,0.3333333333333333,0.4666666666666667,2.0,3.0,1.2439024390243902,1.6666666666666667,209648.0,IF Malmö Redhawks,away,0.4,0.0,0.6,0.4666666666666667,0.3333333333333333,0.2,3.8,3.2,1.8292682926829267,1.7
2015-01-27 ,IF Malmö Redhawks  - Asplöven HC,2 - 3,allsvenskan,2014/15,209650.0,IF Malmö Redhawks,Asplöven HC,2.0,3.0,draw,209650.0,IF Malmö Redhawks,home,0.6,0.0,0.4,0.5454545454545454,0.09090909090909093,0.3636363636363637,4.0,3.0,1.8571428571428568,1.9523809523809523,209650.0,Asplöven HC,away,0.2,0.4,0.4,0.3636363636363637,0.09090909090909093,0.5454545454545454,3.4,3.6,1.3095238095238095,1.05
2015-01-27 ,VIK Västerås HK  - Almtuna IS,3 - 1,allsvenskan,2014/15,209651.0,Västerås IK,Almtuna IS,3.0,1.0,home,209651.0,Västerås IK,home,0.6,0.4,0.0,0.4827586206896552,0.1724137931034483,0.3448275862068966,3.0,1.6,1.809523809523809,1.8571428571428568,209651.0,Almtuna IS,away,0.2,0.0,0.8,0.3448275862068966,0.1724137931034483,0.4827586206896552,1.6,3.0,1.3333333333333333,0.9047619047619048
2015-01-27 ,AIK  - IK Oskarshamn,1 - 2,allsvenskan,2014/15,209652.0,AIK,IK Oskarshamn,1.0,2.0,draw,209652.0,AIK,home,0.0,0.2,0.8,0.4615384615384616,0.07692307692307693,0.4615384615384616,1.2,3.2,1.1904761904761905,1.3333333333333333,209652.0,IK Oskarshamn,away,0.4,0.0,0.6,0.4615384615384616,0.07692307692307693,0.4615384615384616,1.8,3.2,1.261904761904762,0.6666666666666666
2015-01-27 ,BIK Karlskoga  - Timrå IK,2 - 5,allsvenskan,2014/15,209653.0,BIK Karlskoga,Timrå IK,2.0,5.0,away,209653.0,BIK Karlskoga,home,0.6,0.2,0.2,0.42857142857142855,0.2857142857142857,0.2857142857142857,4.2,3.6,1.809523809523809,2.1,209653.0,Timrå IK,away,0.6,0.2,0.2,0.2857142857142857,0.2857142857142857,0.42857142857142855,3.0,1.8,1.238095238095238,1.0
2015-01-27 ,HC Vita Hästen  - Södertälje SK,4 - 3,allsvenskan,2014/15,209654.0,HC Vita Hästen,Södertälje SK,4.0,3.0,draw,209654.0,HC Vita Hästen,home,0.0,0.2,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.6,4.6,1.4047619047619049,1.65,209654.0,Södertälje SK,away,0.0,0.4,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.8,2.8,1.2142857142857142,0.8
2015-01-28 ,Karlskrona HK  - Rögle BK,3 - 1,allsvenskan,2014/15,209655.0,Karlskrona HK,Rögle BK,3.0,1.0,home,209655.0,Karlskrona HK,home,0.6,0.4,0.0,0.5714285714285714,0.0,0.42857142857142855,3.4,1.4,1.8333333333333333,2.25,209655.0,Rögle BK,away,0.4,0.4,0.2,0.42857142857142855,0.0,0.5714285714285714,2.6,2.4,1.6904761904761905,1.2
2015-01-28 ,Mora IK  - IF Björklöven,2 - 7,allsvenskan,2014/15,209656.0,Mora IK,IF Björklöven,2.0,7.0,away,209656.0,Mora IK,home,0.6,0.2,0.2,0.5714285714285714,0.0,0.42857142857142855,3.2,2.0,1.6428571428571428,1.65,209656.0,IF Björklöven,away,0.4,0.4,0.2,0.42857142857142855,0.0,0.5714285714285714,3.6,2.8,1.4047619047619049,1.0
2015-01-29 ,Timrå IK  - AIK,3 - 5,allsvenskan,2014/15,209657.0,Timrå IK,AIK,3.0,5.0,away,209657.0,Timrå IK,home,0.6,0.2,0.2,0.16666666666666666,0.2222222222222222,0.6111111111111112,3.4,2.2,1.2790697674418603,1.4545454545454546,209657.0,AIK,away,0.0,0.4,0.6,0.6111111111111112,0.2222222222222222,0.16666666666666666,1.2,2.6,1.186046511627907,1.0476190476190477
2015-01-30 ,Almtuna IS  - IF Malmö Redhawks,2 - 3,allsvenskan,2014/15,209658.0,Almtuna IS,IF Malmö Redhawks,2.0,3.0,draw,209658.0,Almtuna IS,home,0.2,0.0,0.8,0.1724137931034483,0.13793103448275862,0.6896551724137931,1.8,3.0,1.3023255813953492,1.761904761904762,209658.0,IF Malmö Redhawks,away,0.6,0.2,0.2,0.6896551724137931,0.13793103448275862,0.1724137931034483,3.8,2.6,1.837209302325581,1.761904761904762
2015-01-30 ,IK Oskarshamn  - VIK Västerås HK,2 - 3,allsvenskan,2014/15,209659.0,IK Oskarshamn,Västerås IK,2.0,3.0,draw,209659.0,IK Oskarshamn,home,0.2,0.2,0.6,0.27586206896551724,0.1724137931034483,0.5517241379310345,1.6,3.0,1.2790697674418603,1.8571428571428568,209659.0,Västerås IK,away,0.8,0.2,0.0,0.5517241379310345,0.1724137931034483,0.27586206896551724,3.0,1.0,1.837209302325581,1.761904761904762
2015-01-30 ,IF Björklöven  - Södertälje SK,3 - 0,allsvenskan,2014/15,209660.0,IF Björklöven,Södertälje SK,3.0,0.0,home,209660.0,IF Björklöven,home,0.6,0.4,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,4.6,2.6,1.4418604651162792,1.809523809523809,209660.0,Södertälje SK,away,0.0,0.4,0.6,0.2857142857142857,0.2857142857142857,0.42857142857142855,2.2,3.2,1.2093023255813953,0.8095238095238095
2015-01-30 ,Asplöven HC  - HC Vita Hästen,6 - 2,allsvenskan,2014/15,209661.0,Asplöven HC,HC Vita Hästen,6.0,2.0,home,209661.0,Asplöven HC,home,0.2,0.4,0.4,0.0,0.3333333333333333,0.6666666666666666,3.2,3.4,1.3255813953488371,1.5454545454545454,209661.0,HC Vita Hästen,away,0.0,0.2,0.8,0.6666666666666666,0.3333333333333333,0.0,2.0,4.6,1.4186046511627908,1.181818181818182
2015-01-31 ,Mora IK  - Karlskrona HK,3 - 4,allsvenskan,2014/15,209663.0,Mora IK,Karlskrona HK,3.0,4.0,draw,209663.0,Mora IK,home,0.6,0.0,0.4,0.6363636363636364,0.0,0.3636363636363637,3.2,3.2,1.6046511627906976,1.5714285714285714,209663.0,Karlskrona HK,away,0.8,0.2,0.0,0.3636363636363637,0.0,0.6363636363636364,3.4,1.2,1.8604651162790695,1.4545454545454546
2015-01-31 ,Rögle BK  - BIK Karlskoga,6 - 4,allsvenskan,2014/15,209662.0,Rögle BK,BIK Karlskoga,6.0,4.0,home,209662.0,Rögle BK,home,0.2,0.4,0.4,0.2857142857142857,0.2857142857142857,0.42857142857142855,2.2,2.6,1.6511627906976745,2.136363636363636,209662.0,BIK Karlskoga,away,0.4,0.2,0.4,0.42857142857142855,0.2857142857142857,0.2857142857142857,3.6,4.0,1.7674418604651163,1.5454545454545454
2015-02-03 ,IF Malmö Redhawks  - IK Oskarshamn,3 - 2,allsvenskan,2014/15,209664.0,IF Malmö Redhawks,IK Oskarshamn,3.0,2.0,draw,209664.0,IF Malmö Redhawks,home,0.4,0.4,0.2,0.5172413793103449,0.2413793103448276,0.2413793103448276,4.0,2.8,1.8409090909090908,1.9090909090909087,209664.0,IK Oskarshamn,away,0.2,0.4,0.4,0.2413793103448276,0.2413793103448276,0.5172413793103449,2.0,2.4,1.2727272727272727,0.7272727272727273
2015-02-03 ,VIK Västerås HK  - Timrå IK,2 - 4,allsvenskan,2014/15,209665.0,Västerås IK,Timrå IK,2.0,4.0,away,209665.0,Västerås IK,home,0.8,0.2,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,3.2,1.2,1.8409090909090908,1.9090909090909087,209665.0,Timrå IK,away,0.4,0.2,0.4,0.14285714285714285,0.2857142857142857,0.5714285714285714,2.8,3.2,1.25,1.0952380952380951
2015-02-03 ,AIK  - Rögle BK,2 - 3,allsvenskan,2014/15,209666.0,AIK,Rögle BK,2.0,3.0,away,209666.0,AIK,home,0.2,0.4,0.4,0.2727272727272727,0.09090909090909093,0.6363636363636364,2.0,2.8,1.2272727272727273,1.318181818181818,209666.0,Rögle BK,away,0.4,0.2,0.4,0.6363636363636364,0.09090909090909093,0.2727272727272727,3.2,3.0,1.681818181818182,1.1428571428571428
2015-02-03 ,BIK Karlskoga  - Mora IK,2 - 3,allsvenskan,2014/15,209667.0,BIK Karlskoga,Mora IK,2.0,3.0,away,209667.0,BIK Karlskoga,home,0.2,0.2,0.6,0.4545454545454545,0.2727272727272727,0.2727272727272727,3.6,4.6,1.7272727272727273,2.0,209667.0,Mora IK,away,0.4,0.2,0.4,0.2727272727272727,0.2727272727272727,0.4545454545454545,3.0,3.4,1.5909090909090908,1.6363636363636365
2015-02-03 ,Karlskrona HK  - IF Björklöven,2 - 4,allsvenskan,2014/15,209668.0,Karlskrona HK,IF Björklöven,2.0,4.0,away,209668.0,Karlskrona HK,home,0.6,0.4,0.0,0.5714285714285714,0.14285714285714285,0.2857142857142857,3.2,1.2,1.8636363636363635,2.2857142857142856,209668.0,IF Björklöven,away,0.8,0.2,0.0,0.2857142857142857,0.14285714285714285,0.5714285714285714,4.4,2.0,1.4772727272727273,1.0909090909090908
2015-02-03 ,Södertälje SK  - Asplöven HC,3 - 4,allsvenskan,2014/15,209669.0,Södertälje SK,Asplöven HC,3.0,4.0,draw,209669.0,Södertälje SK,home,0.0,0.4,0.6,0.5454545454545454,0.2727272727272727,0.18181818181818185,1.6,2.8,1.181818181818182,1.5909090909090908,209669.0,Asplöven HC,away,0.4,0.4,0.2,0.18181818181818185,0.2727272727272727,0.5454545454545454,3.8,3.0,1.3636363636363635,1.0952380952380951
2015-02-03 ,HC Vita Hästen  - Almtuna IS,3 - 2,allsvenskan,2014/15,209670.0,HC Vita Hästen,Almtuna IS,3.0,2.0,home,209670.0,HC Vita Hästen,home,0.0,0.2,0.8,0.6666666666666666,0.3333333333333333,0.0,1.8,5.0,1.3863636363636365,1.6666666666666667,209670.0,Almtuna IS,away,0.2,0.2,0.6,0.0,0.3333333333333333,0.6666666666666666,1.8,3.0,1.2954545454545454,0.8636363636363636
2015-02-10 ,Karlskrona HK  - BIK Karlskoga,2 - 1,allsvenskan,2014/15,209671.0,Karlskrona HK,BIK Karlskoga,2.0,1.0,home,209671.0,Karlskrona HK,home,0.4,0.4,0.2,0.18181818181818185,0.09090909090909093,0.7272727272727273,2.8,2.0,1.8222222222222224,2.1818181818181817,209671.0,BIK Karlskoga,away,0.2,0.0,0.8,0.7272727272727273,0.09090909090909093,0.18181818181818185,2.6,4.0,1.6888888888888889,1.4782608695652173
2015-02-10 ,IF Björklöven  - Asplöven HC,4 - 2,allsvenskan,2014/15,209672.0,IF Björklöven,Asplöven HC,4.0,2.0,home,209672.0,IF Björklöven,home,0.8,0.2,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,4.0,1.8,1.5111111111111108,1.8636363636363635,209672.0,Asplöven HC,away,0.4,0.4,0.2,0.42857142857142855,0.42857142857142855,0.14285714285714285,3.4,2.2,1.3777777777777778,1.1363636363636365
2015-02-10 ,Almtuna IS  - Södertälje SK,4 - 2,allsvenskan,2014/15,209673.0,Almtuna IS,Södertälje SK,4.0,2.0,home,209673.0,Almtuna IS,home,0.2,0.2,0.6,0.2,0.3333333333333333,0.4666666666666667,2.2,2.8,1.2666666666666666,1.7272727272727273,209673.0,Södertälje SK,away,0.0,0.4,0.6,0.4666666666666667,0.3333333333333333,0.2,1.8,3.4,1.1777777777777778,0.7727272727272727
2015-02-11 ,IK Oskarshamn  - HC Vita Hästen,4 - 3,allsvenskan,2014/15,209674.0,IK Oskarshamn,HC Vita Hästen,4.0,3.0,draw,209674.0,IK Oskarshamn,home,0.2,0.6,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.2,2.4,1.2666666666666666,1.818181818181818,209674.0,HC Vita Hästen,away,0.2,0.2,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.2,4.6,1.4222222222222225,1.1304347826086956
2015-02-12 ,Timrå IK  - IF Malmö Redhawks,5 - 3,allsvenskan,2014/15,209675.0,Timrå IK,IF Malmö Redhawks,5.0,3.0,home,209675.0,Timrå IK,home,0.4,0.2,0.4,0.2857142857142857,0.14285714285714285,0.5714285714285714,3.0,3.2,1.2888888888888892,1.391304347826087,209675.0,IF Malmö Redhawks,away,0.4,0.6,0.0,0.5714285714285714,0.14285714285714285,0.2857142857142857,4.0,2.0,1.8444444444444448,1.7727272727272727
2015-02-12 ,Rögle BK  - VIK Västerås HK,5 - 4,allsvenskan,2014/15,209676.0,Rögle BK,Västerås IK,5.0,4.0,draw,209676.0,Rögle BK,home,0.6,0.2,0.2,0.3888888888888889,0.3333333333333333,0.2777777777777778,3.4,2.8,1.7111111111111108,2.1739130434782608,209676.0,Västerås IK,away,0.6,0.2,0.2,0.2777777777777778,0.3333333333333333,0.3888888888888889,2.8,1.8,1.8,1.7727272727272727
2015-02-12 ,Mora IK  - AIK,0 - 1,allsvenskan,2014/15,209677.0,Mora IK,AIK,0.0,1.0,away,209677.0,Mora IK,home,0.4,0.2,0.4,0.2,0.2,0.6,3.0,3.6,1.6222222222222222,1.5454545454545454,209677.0,AIK,away,0.2,0.2,0.6,0.6,0.2,0.2,2.2,3.0,1.2,1.1363636363636365
2015-02-13 ,BIK Karlskoga  - IF Björklöven,5 - 6,allsvenskan,2014/15,209678.0,BIK Karlskoga,IF Björklöven,5.0,6.0,draw,209678.0,BIK Karlskoga,home,0.0,0.0,1.0,0.42857142857142855,0.5714285714285714,0.0,2.2,4.0,1.6521739130434785,1.9090909090909087,209678.0,IF Björklöven,away,1.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,4.2,1.4,1.5434782608695652,1.173913043478261
2015-02-13 ,Asplöven HC  - Almtuna IS,2 - 3,allsvenskan,2014/15,209679.0,Asplöven HC,Almtuna IS,2.0,3.0,away,209679.0,Asplöven HC,home,0.2,0.4,0.4,0.4545454545454545,0.0,0.5454545454545454,3.2,2.8,1.3478260869565215,1.608695652173913,209679.0,Almtuna IS,away,0.4,0.2,0.4,0.5454545454545454,0.0,0.4545454545454545,2.6,2.6,1.3043478260869563,0.8260869565217391
2015-02-14 ,Södertälje SK  - IK Oskarshamn,1 - 3,allsvenskan,2014/15,209680.0,Södertälje SK,IK Oskarshamn,1.0,3.0,away,209680.0,Södertälje SK,home,0.0,0.4,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,3.6,1.1521739130434785,1.5652173913043481,209680.0,IK Oskarshamn,away,0.2,0.8,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.8,2.4,1.2826086956521738,0.7391304347826086
2015-02-14 ,HC Vita Hästen  - Timrå IK,0 - 2,allsvenskan,2014/15,209681.0,HC Vita Hästen,Timrå IK,0.0,2.0,away,209681.0,HC Vita Hästen,home,0.2,0.4,0.4,0.6666666666666666,0.0,0.3333333333333333,2.6,3.6,1.4130434782608696,1.7272727272727273,209681.0,Timrå IK,away,0.6,0.2,0.2,0.3333333333333333,0.0,0.6666666666666666,3.6,2.8,1.326086956521739,1.181818181818182
2015-02-15 ,AIK  - Karlskrona HK,2 - 3,allsvenskan,2014/15,209682.0,AIK,Karlskrona HK,2.0,3.0,draw,209682.0,AIK,home,0.4,0.2,0.4,0.3333333333333333,0.0,0.6666666666666666,2.2,2.4,1.2391304347826086,1.2608695652173914,209682.0,Karlskrona HK,away,0.4,0.4,0.2,0.6666666666666666,0.0,0.3333333333333333,2.6,2.0,1.8478260869565215,1.4782608695652173
2015-02-15 ,Mora IK  - VIK Västerås HK,0 - 2,allsvenskan,2014/15,209683.0,Mora IK,Västerås IK,0.0,2.0,away,209683.0,Mora IK,home,0.2,0.2,0.6,0.38461538461538464,0.2307692307692308,0.38461538461538464,2.0,3.4,1.5869565217391304,1.4782608695652173,209683.0,Västerås IK,away,0.4,0.4,0.2,0.38461538461538464,0.2307692307692308,0.38461538461538464,3.0,2.6,1.7826086956521738,1.7391304347826086
2015-02-16 ,IF Malmö Redhawks  - Rögle BK,2 - 1,allsvenskan,2014/15,209684.0,IF Malmö Redhawks,Rögle BK,2.0,1.0,home,209684.0,IF Malmö Redhawks,home,0.2,0.6,0.2,0.3888888888888889,0.2222222222222222,0.3888888888888889,2.8,2.8,1.8043478260869563,1.9130434782608696,209684.0,Rögle BK,away,0.6,0.2,0.2,0.3888888888888889,0.2222222222222222,0.3888888888888889,3.6,3.0,1.7173913043478262,1.2272727272727273
2015-02-17 ,BIK Karlskoga  - AIK,2 - 1,allsvenskan,2014/15,209685.0,BIK Karlskoga,AIK,2.0,1.0,draw,209685.0,BIK Karlskoga,home,0.0,0.2,0.8,0.6666666666666666,0.0,0.3333333333333333,2.8,4.4,1.6382978723404256,1.8695652173913044,209685.0,AIK,away,0.4,0.4,0.2,0.3333333333333333,0.0,0.6666666666666666,2.2,2.2,1.2340425531914894,1.2173913043478262
2015-02-18 ,Karlskrona HK  - VIK Västerås HK,2 - 1,allsvenskan,2014/15,209686.0,Karlskrona HK,Västerås IK,2.0,1.0,draw,209686.0,Karlskrona HK,home,0.4,0.4,0.2,0.2727272727272727,0.09090909090909093,0.6363636363636364,2.8,2.2,1.8510638297872342,2.217391304347826,209686.0,Västerås IK,away,0.4,0.4,0.2,0.6363636363636364,0.09090909090909093,0.2727272727272727,2.8,2.4,1.8085106382978724,1.7916666666666667
2015-02-18 ,IF Björklöven  - Almtuna IS,4 - 0,allsvenskan,2014/15,209687.0,IF Björklöven,Almtuna IS,4.0,0.0,home,209687.0,IF Björklöven,home,0.8,0.2,0.0,0.2352941176470588,0.2352941176470588,0.5294117647058824,4.8,2.2,1.5531914893617018,1.9130434782608696,209687.0,Almtuna IS,away,0.4,0.2,0.4,0.5294117647058824,0.2352941176470588,0.2352941176470588,2.4,2.6,1.3404255319148937,0.9166666666666666
2015-02-18 ,IK Oskarshamn  - Asplöven HC,5 - 3,allsvenskan,2014/15,209688.0,IK Oskarshamn,Asplöven HC,5.0,3.0,home,209688.0,IK Oskarshamn,home,0.2,0.8,0.0,0.3636363636363637,0.3636363636363637,0.2727272727272727,2.6,2.2,1.319148936170213,1.826086956521739,209688.0,Asplöven HC,away,0.2,0.4,0.4,0.2727272727272727,0.3636363636363637,0.3636363636363637,3.4,2.8,1.319148936170213,1.0869565217391304
2015-02-18 ,Timrå IK  - Södertälje SK,2 - 0,allsvenskan,2014/15,209689.0,Timrå IK,Södertälje SK,2.0,0.0,home,209689.0,Timrå IK,home,0.8,0.0,0.2,0.4444444444444444,0.2222222222222222,0.3333333333333333,3.8,2.4,1.3617021276595744,1.4583333333333333,209689.0,Södertälje SK,away,0.0,0.4,0.6,0.3333333333333333,0.2222222222222222,0.4444444444444444,1.8,3.6,1.127659574468085,0.7391304347826086
2015-02-18 ,Rögle BK  - HC Vita Hästen,2 - 6,allsvenskan,2014/15,209690.0,Rögle BK,HC Vita Hästen,2.0,6.0,away,209690.0,Rögle BK,home,0.4,0.2,0.4,0.6666666666666666,0.0,0.3333333333333333,3.2,3.0,1.680851063829787,2.1666666666666665,209690.0,HC Vita Hästen,away,0.2,0.4,0.4,0.3333333333333333,0.0,0.6666666666666666,2.4,3.4,1.3829787234042554,1.125
2015-02-19 ,Mora IK  - IF Malmö Redhawks,1 - 7,allsvenskan,2014/15,209691.0,Mora IK,IF Malmö Redhawks,1.0,7.0,away,209691.0,Mora IK,home,0.2,0.2,0.6,0.4615384615384616,0.2307692307692308,0.3076923076923077,1.6,3.2,1.5531914893617018,1.4166666666666667,209691.0,IF Malmö Redhawks,away,0.2,0.6,0.2,0.3076923076923077,0.2307692307692308,0.4615384615384616,2.6,2.6,1.8297872340425527,1.6956521739130437
2015-02-20 ,Almtuna IS  - IK Oskarshamn,3 - 2,allsvenskan,2014/15,209692.0,Almtuna IS,IK Oskarshamn,3.0,2.0,home,209692.0,Almtuna IS,home,0.4,0.2,0.4,0.5862068965517241,0.20689655172413796,0.20689655172413796,2.2,2.8,1.3125,1.7826086956521738,209692.0,IK Oskarshamn,away,0.4,0.6,0.0,0.20689655172413796,0.20689655172413796,0.5862068965517241,3.2,2.6,1.3541666666666667,0.8333333333333334
2015-02-20 ,Södertälje SK  - Rögle BK,3 - 4,allsvenskan,2014/15,209693.0,Södertälje SK,Rögle BK,3.0,4.0,away,209693.0,Södertälje SK,home,0.0,0.2,0.8,0.3809523809523809,0.2857142857142857,0.3333333333333333,1.2,3.2,1.1041666666666667,1.5,209693.0,Rögle BK,away,0.4,0.2,0.4,0.3333333333333333,0.2857142857142857,0.3809523809523809,3.4,3.6,1.6458333333333333,1.173913043478261
2015-02-20 ,VIK Västerås HK  - BIK Karlskoga,3 - 2,allsvenskan,2014/15,209694.0,Västerås IK,BIK Karlskoga,3.0,2.0,home,209694.0,Västerås IK,home,0.2,0.6,0.2,0.3636363636363637,0.09090909090909093,0.5454545454545454,2.4,2.6,1.7916666666666667,1.826086956521739,209694.0,BIK Karlskoga,away,0.0,0.4,0.6,0.5454545454545454,0.09090909090909093,0.3636363636363637,2.8,3.6,1.6458333333333333,1.4166666666666667
2015-02-21 ,Asplöven HC  - Timrå IK,3 - 0,allsvenskan,2014/15,209695.0,Asplöven HC,Timrå IK,3.0,0.0,home,209695.0,Asplöven HC,home,0.2,0.2,0.6,0.42857142857142855,0.42857142857142855,0.14285714285714285,3.4,3.4,1.2916666666666667,1.5416666666666667,209695.0,Timrå IK,away,0.8,0.0,0.2,0.14285714285714285,0.42857142857142855,0.42857142857142855,3.2,2.0,1.3958333333333333,1.2608695652173914
2015-02-21 ,HC Vita Hästen  - Mora IK,1 - 2,allsvenskan,2014/15,209696.0,HC Vita Hästen,Mora IK,1.0,2.0,away,209696.0,HC Vita Hästen,home,0.4,0.2,0.4,0.6666666666666666,0.3333333333333333,0.0,2.8,3.2,1.4166666666666667,1.6521739130434785,209696.0,Mora IK,away,0.2,0.2,0.6,0.0,0.3333333333333333,0.6666666666666666,1.4,3.2,1.5208333333333333,1.6956521739130437
