,date,game,score,periodscore,spectators,schedule_id,game_id,league,season,home,away,score_home,score_away,p1score,p2score,p3score,p4score,p5score,p1score_home,p1score_away,p2score_home,p2score_away,p3score_home,p3score_away,p4score_home,p4score_away,p5score_home,p5score_away,result,result_p1,result_p2,result_p3,result_p4,result_p5
9023,2009-12-18 ,Örebro HK  - A I K IF,4 - 3,"0-0, 2-2, 1-1, 1-0",1530.0,9301,2349.0,allsvenskan,2009/10,Örebro HK,AIK,4.0,3.0,0-0, 2-2, 1-1, 1-0,,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,,,draw,draw,draw,draw,home,
9024,2009-12-18 ,IF Sundsvall Hockey  - IF Malmö Redhawks,3 - 4,"1-2, 1-2, 1-0",755.0,9301,2350.0,allsvenskan,2009/10,IF Sundsvall Hockey,IF Malmö Redhawks,3.0,4.0,1-2, 1-2, 1-0,,,1.0,2.0,1.0,2.0,1.0,0.0,,,,,away,away,away,home,,
9025,2009-12-27 ,Bofors IK  - Leksands IF,2 - 3,"1-1, 1-1, 0-0, 0-0, 0-1",3188.0,9301,2351.0,allsvenskan,2009/10,Bofors IK,Leksands IF,2.0,3.0,1-1, 1-1, 0-0, 0-0, 0-1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,draw,draw,draw,draw,draw,away
9026,2009-12-27 ,Växjö Lakers HC  - Almtuna IS,3 - 1,"1-0, 1-0, 1-1",2837.0,9301,2352.0,allsvenskan,2009/10,Växjö Lakers HC,Almtuna IS,3.0,1.0,1-0, 1-0, 1-1,,,1.0,0.0,1.0,0.0,1.0,1.0,,,,,home,home,home,draw,,
9027,2009-12-27 ,VIK Västerås HK  - IK Oskarshamn,2 - 0,"0-0, 1-0, 1-0",1830.0,9301,2353.0,allsvenskan,2009/10,Västerås IK,IK Oskarshamn,2.0,0.0,0-0, 1-0, 1-0,,,0.0,0.0,1.0,0.0,1.0,0.0,,,,,home,draw,home,home,,
9028,2009-12-27 ,IF Troja/Ljungby  - IF Björklöven,1 - 2,"0-1, 0-1, 1-0",1646.0,9301,2354.0,allsvenskan,2009/10,IF Troja/Ljungby,IF Björklöven,1.0,2.0,0-1, 0-1, 1-0,,,0.0,1.0,0.0,1.0,1.0,0.0,,,,,away,away,away,home,,
9029,2009-12-27 ,Mora IK  - A I K IF,5 - 1,"3-0, 1-1, 1-0",4193.0,9301,2355.0,allsvenskan,2009/10,Mora IK,AIK,5.0,1.0,3-0, 1-1, 1-0,,,3.0,0.0,1.0,1.0,1.0,0.0,,,,,home,home,draw,home,,
9030,2009-12-27 ,Borås HC  - Örebro HK,2 - 3,"2-0, 0-0, 0-2, 0-0, 0-1",1528.0,9301,2356.0,allsvenskan,2009/10,Borås HC,Örebro HK,2.0,3.0,2-0, 0-0, 0-2, 0-0, 0-1,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,draw,home,draw,away,draw,away
9031,2009-12-29 ,Almtuna IS  - Bofors IK,3 - 2,"2-1, 1-0, 0-1",1323.0,9301,2357.0,allsvenskan,2009/10,Almtuna IS,Bofors IK,3.0,2.0,2-1, 1-0, 0-1,,,2.0,1.0,1.0,0.0,0.0,1.0,,,,,home,home,home,away,,
9032,2009-12-29 ,IF Björklöven  - VIK Västerås HK,1 - 2,"1-1, 0-1, 0-0",3623.0,9301,2358.0,allsvenskan,2009/10,IF Björklöven,Västerås IK,1.0,2.0,1-1, 0-1, 0-0,,,1.0,1.0,0.0,1.0,0.0,0.0,,,,,away,draw,away,draw,,
9033,2009-12-29 ,IF Troja/Ljungby  - IF Malmö Redhawks,2 - 3,"0-0, 1-2, 1-0, 0-0, 0-1",1869.0,9301,2359.0,allsvenskan,2009/10,IF Troja/Ljungby,IF Malmö Redhawks,2.0,3.0,0-0, 1-2, 1-0, 0-0, 0-1,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,draw,draw,away,home,draw,away
9034,2009-12-29 ,A I K IF  - IF Sundsvall Hockey,7 - 1,"1-1, 4-0, 2-0",4012.0,9301,2360.0,allsvenskan,2009/10,AIK,IF Sundsvall Hockey,7.0,1.0,1-1, 4-0, 2-0,,,1.0,1.0,4.0,0.0,2.0,0.0,,,,,home,draw,home,home,,
9035,2009-12-29 ,Leksands IF  - Borås HC,4 - 0,"1-0, 2-0, 1-0",5491.0,9301,2361.0,allsvenskan,2009/10,Leksands IF,Borås HC,4.0,0.0,1-0, 2-0, 1-0,,,1.0,0.0,2.0,0.0,1.0,0.0,,,,,home,home,home,home,,
9036,2009-12-30 ,IK Oskarshamn  - Växjö Lakers HC,3 - 6,"1-5, 1-0, 1-1",2143.0,9301,2362.0,allsvenskan,2009/10,IK Oskarshamn,Växjö Lakers HC,3.0,6.0,1-5, 1-0, 1-1,,,1.0,5.0,1.0,0.0,1.0,1.0,,,,,away,away,home,draw,,
9037,2009-12-30 ,Örebro HK  - Mora IK,2 - 1,"1-0, 0-0, 1-1",1403.0,9301,2363.0,allsvenskan,2009/10,Örebro HK,Mora IK,2.0,1.0,1-0, 0-0, 1-1,,,1.0,0.0,0.0,0.0,1.0,1.0,,,,,home,home,draw,draw,,
9038,2010-01-02 ,Leksands IF  - Örebro HK,2 - 1,"2-1, 0-0, 0-0",6191.0,9301,2364.0,allsvenskan,2009/10,Leksands IF,Örebro HK,2.0,1.0,2-1, 0-0, 0-0,,,2.0,1.0,0.0,0.0,0.0,0.0,,,,,home,home,draw,draw,,
9039,2010-01-03 ,Bofors IK  - IK Oskarshamn,3 - 1,"0-0, 1-0, 2-1",1535.0,9301,2365.0,allsvenskan,2009/10,Bofors IK,IK Oskarshamn,3.0,1.0,0-0, 1-0, 2-1,,,0.0,0.0,1.0,0.0,2.0,1.0,,,,,home,draw,home,home,,
9040,2010-01-03 ,Växjö Lakers HC  - IF Björklöven,5 - 3,"1-0, 1-1, 3-2",2459.0,9301,2366.0,allsvenskan,2009/10,Växjö Lakers HC,IF Björklöven,5.0,3.0,1-0, 1-1, 3-2,,,1.0,0.0,1.0,1.0,3.0,2.0,,,,,home,home,draw,home,,
9041,2010-01-03 ,IF Sundsvall Hockey  - Mora IK,4 - 2,"1-1, 2-1, 1-0",1010.0,9301,2367.0,allsvenskan,2009/10,IF Sundsvall Hockey,Mora IK,4.0,2.0,1-1, 2-1, 1-0,,,1.0,1.0,2.0,1.0,1.0,0.0,,,,,home,draw,home,home,,
9042,2010-01-03 ,Borås HC  - Almtuna IS,3 - 1,"1-0, 2-1, 0-0",1271.0,9301,2368.0,allsvenskan,2009/10,Borås HC,Almtuna IS,3.0,1.0,1-0, 2-1, 0-0,,,1.0,0.0,2.0,1.0,0.0,0.0,,,,,home,home,home,draw,,
9043,2010-01-04 ,VIK Västerås HK  - IF Malmö Redhawks,4 - 1,"2-0, 1-0, 1-1",2839.0,9301,2369.0,allsvenskan,2009/10,Västerås IK,IF Malmö Redhawks,4.0,1.0,2-0, 1-0, 1-1,,,2.0,0.0,1.0,0.0,1.0,1.0,,,,,home,home,home,draw,,
9044,2010-01-04 ,IF Troja/Ljungby  - A I K IF,3 - 5,"1-2, 0-2, 2-1",1569.0,9301,2370.0,allsvenskan,2009/10,IF Troja/Ljungby,AIK,3.0,5.0,1-2, 0-2, 2-1,,,1.0,2.0,0.0,2.0,2.0,1.0,,,,,away,away,away,home,,
9045,2010-01-05 ,Almtuna IS  - Leksands IF,3 - 1,"0-0, 1-1, 2-0",2406.0,9301,2371.0,allsvenskan,2009/10,Almtuna IS,Leksands IF,3.0,1.0,0-0, 1-1, 2-0,,,0.0,0.0,1.0,1.0,2.0,0.0,,,,,home,draw,draw,home,,
9046,2010-01-06 ,IF Björklöven  - Bofors IK,0 - 3,"0-1, 0-0, 0-2",1465.0,9301,2372.0,allsvenskan,2009/10,IF Björklöven,Bofors IK,0.0,3.0,0-1, 0-0, 0-2,,,0.0,1.0,0.0,0.0,0.0,2.0,,,,,away,away,draw,away,,
9047,2010-01-06 ,IF Malmö Redhawks  - Växjö Lakers HC,2 - 1,"0-1, 0-0, 1-0, 0-0, 1-0",7171.0,9301,2373.0,allsvenskan,2009/10,IF Malmö Redhawks,Växjö Lakers HC,2.0,1.0,0-1, 0-0, 1-0, 0-0, 1-0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,draw,away,draw,home,draw,home
9048,2010-01-06 ,A I K IF  - VIK Västerås HK,4 - 0,"2-0, 1-0, 1-0",3923.0,9301,2374.0,allsvenskan,2009/10,AIK,Västerås IK,4.0,0.0,2-0, 1-0, 1-0,,,2.0,0.0,1.0,0.0,1.0,0.0,,,,,home,home,home,home,,
9049,2010-01-06 ,Mora IK  - IF Troja/Ljungby,7 - 2,"2-0, 3-0, 2-2",1818.0,9301,2375.0,allsvenskan,2009/10,Mora IK,IF Troja/Ljungby,7.0,2.0,2-0, 3-0, 2-2,,,2.0,0.0,3.0,0.0,2.0,2.0,,,,,home,home,home,draw,,
9050,2010-01-06 ,IK Oskarshamn  - Borås HC,2 - 4,"0-1, 2-0, 0-3",1509.0,9301,2377.0,allsvenskan,2009/10,IK Oskarshamn,Borås HC,2.0,4.0,0-1, 2-0, 0-3,,,0.0,1.0,2.0,0.0,0.0,3.0,,,,,away,away,home,away,,
9051,2010-01-06 ,Örebro HK  - IF Sundsvall Hockey,6 - 1,"1-0, 5-0, 0-1",1452.0,9301,2376.0,allsvenskan,2009/10,Örebro HK,IF Sundsvall Hockey,6.0,1.0,1-0, 5-0, 0-1,,,1.0,0.0,5.0,0.0,0.0,1.0,,,,,home,home,home,away,,
9052,2010-01-08 ,Växjö Lakers HC  - A I K IF,4 - 5,"1-2, 1-2, 2-0, 0-0, 0-1",2666.0,9301,2378.0,allsvenskan,2009/10,Växjö Lakers HC,AIK,4.0,5.0,1-2, 1-2, 2-0, 0-0, 0-1,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,draw,away,away,home,draw,away
9053,2010-01-08 ,VIK Västerås HK  - Mora IK,1 - 3,"1-2, 0-1, 0-0",2342.0,9301,2379.0,allsvenskan,2009/10,Västerås IK,Mora IK,1.0,3.0,1-2, 0-1, 0-0,,,1.0,2.0,0.0,1.0,0.0,0.0,,,,,away,away,away,draw,,
9054,2010-01-08 ,Leksands IF  - IK Oskarshamn,4 - 3,"1-2, 2-0, 1-1",3250.0,9301,2380.0,allsvenskan,2009/10,Leksands IF,IK Oskarshamn,4.0,3.0,1-2, 2-0, 1-1,,,1.0,2.0,2.0,0.0,1.0,1.0,,,,,home,away,home,draw,,
9055,2010-01-08 ,Borås HC  - IF Björklöven,2 - 3,"2-0, 0-2, 0-1",1420.0,9301,2381.0,allsvenskan,2009/10,Borås HC,IF Björklöven,2.0,3.0,2-0, 0-2, 0-1,,,2.0,0.0,0.0,2.0,0.0,1.0,,,,,away,home,away,away,,
9056,2010-01-09 ,Bofors IK  - IF Malmö Redhawks,6 - 5,"2-2, 2-2, 1-1, 0-0, 1-0",2361.0,9301,2382.0,allsvenskan,2009/10,Bofors IK,IF Malmö Redhawks,6.0,5.0,2-2, 2-2, 1-1, 0-0, 1-0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,draw,draw,draw,draw,draw,home
9057,2010-01-10 ,Almtuna IS  - Örebro HK,3 - 2,"0-1, 2-0, 0-1, 1-0",1075.0,9301,2383.0,allsvenskan,2009/10,Almtuna IS,Örebro HK,3.0,2.0,0-1, 2-0, 0-1, 1-0,,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,,,draw,away,home,away,home,
9058,2010-01-17 ,IF Troja/Ljungby  - IF Sundsvall Hockey,1 - 0,"0-0, 0-0, 0-0, 1-0",1279.0,9301,2384.0,allsvenskan,2009/10,IF Troja/Ljungby,IF Sundsvall Hockey,1.0,0.0,0-0, 0-0, 0-0, 1-0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,draw,draw,draw,draw,home,
9059,2010-01-11 ,IF Malmö Redhawks  - Borås HC,3 - 4,"0-2, 1-0, 2-1, 0-0, 0-1",4094.0,9301,2385.0,allsvenskan,2009/10,IF Malmö Redhawks,Borås HC,3.0,4.0,0-2, 1-0, 2-1, 0-0, 0-1,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,draw,away,home,home,draw,away
9060,2010-01-12 ,Mora IK  - Växjö Lakers HC,5 - 2,"1-0, 1-1, 3-1",2620.0,9301,2386.0,allsvenskan,2009/10,Mora IK,Växjö Lakers HC,5.0,2.0,1-0, 1-1, 3-1,,,1.0,0.0,1.0,1.0,3.0,1.0,,,,,home,home,draw,home,,
9061,2010-01-12 ,IF Björklöven  - Leksands IF,5 - 4,"1-3, 1-0, 2-1, 1-0",2347.0,9301,2387.0,allsvenskan,2009/10,IF Björklöven,Leksands IF,5.0,4.0,1-3, 1-0, 2-1, 1-0,,1.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,,,draw,away,home,home,home,
9062,2010-01-13 ,A I K IF  - Bofors IK,2 - 1,"0-0, 2-0, 0-1",2817.0,9301,2388.0,allsvenskan,2009/10,AIK,Bofors IK,2.0,1.0,0-0, 2-0, 0-1,,,0.0,0.0,2.0,0.0,0.0,1.0,,,,,home,draw,home,away,,
9063,2010-01-13 ,IF Sundsvall Hockey  - VIK Västerås HK,5 - 3,"3-0, 1-2, 1-1",788.0,9301,2389.0,allsvenskan,2009/10,IF Sundsvall Hockey,Västerås IK,5.0,3.0,3-0, 1-2, 1-1,,,3.0,0.0,1.0,2.0,1.0,1.0,,,,,home,home,away,draw,,
9064,2010-01-13 ,Örebro HK  - IF Troja/Ljungby,2 - 3,"2-2, 0-0, 0-0, 0-0, 0-1",1158.0,9301,2390.0,allsvenskan,2009/10,Örebro HK,IF Troja/Ljungby,2.0,3.0,2-2, 0-0, 0-0, 0-0, 0-1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,draw,draw,draw,draw,draw,away
9065,2010-01-13 ,IK Oskarshamn  - Almtuna IS,2 - 4,"1-1, 1-1, 0-2",1343.0,9301,2391.0,allsvenskan,2009/10,IK Oskarshamn,Almtuna IS,2.0,4.0,1-1, 1-1, 0-2,,,1.0,1.0,1.0,1.0,0.0,2.0,,,,,away,draw,draw,away,,
9066,2010-01-15 ,Bofors IK  - Mora IK,3 - 2,"0-0, 2-1, 0-1, 1-0",2127.0,9301,2392.0,allsvenskan,2009/10,Bofors IK,Mora IK,3.0,2.0,0-0, 2-1, 0-1, 1-0,,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,,,draw,draw,home,away,home,
9067,2010-01-15 ,Växjö Lakers HC  - IF Sundsvall Hockey,2 - 3,"0-0, 0-1, 2-1, 0-0, 0-1",1934.0,9301,2393.0,allsvenskan,2009/10,Växjö Lakers HC,IF Sundsvall Hockey,2.0,3.0,0-0, 0-1, 2-1, 0-0, 0-1,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,draw,draw,away,home,draw,away
9068,2010-01-15 ,VIK Västerås HK  - IF Troja/Ljungby,3 - 0,"1-0, 1-0, 1-0",1226.0,9301,2394.0,allsvenskan,2009/10,Västerås IK,IF Troja/Ljungby,3.0,0.0,1-0, 1-0, 1-0,,,1.0,0.0,1.0,0.0,1.0,0.0,,,,,home,home,home,home,,
9069,2010-01-15 ,IK Oskarshamn  - Örebro HK,5 - 3,"1-1, 1-1, 3-1",1437.0,9301,2395.0,allsvenskan,2009/10,IK Oskarshamn,Örebro HK,5.0,3.0,1-1, 1-1, 3-1,,,1.0,1.0,1.0,1.0,3.0,1.0,,,,,home,draw,draw,home,,
9070,2010-01-15 ,Leksands IF  - IF Malmö Redhawks,5 - 4,"3-3, 1-0, 1-1",5102.0,9301,2396.0,allsvenskan,2009/10,Leksands IF,IF Malmö Redhawks,5.0,4.0,3-3, 1-0, 1-1,,,3.0,3.0,1.0,0.0,1.0,1.0,,,,,home,draw,home,draw,,
9071,2010-01-15 ,Borås HC  - A I K IF,1 - 2,"1-1, 0-0, 0-1",1426.0,9301,2397.0,allsvenskan,2009/10,Borås HC,AIK,1.0,2.0,1-1, 0-0, 0-1,,,1.0,1.0,0.0,0.0,0.0,1.0,,,,,away,draw,draw,away,,
9072,2010-01-17 ,Almtuna IS  - IF Björklöven,2 - 0,"1-0, 0-0, 1-0",2583.0,9301,2398.0,allsvenskan,2009/10,Almtuna IS,IF Björklöven,2.0,0.0,1-0, 0-0, 1-0,,,1.0,0.0,0.0,0.0,1.0,0.0,,,,,home,home,draw,home,,
9073,2010-01-19 ,IF Björklöven  - IK Oskarshamn,8 - 2,"2-0, 4-1, 2-1",2612.0,9301,2399.0,allsvenskan,2009/10,IF Björklöven,IK Oskarshamn,8.0,2.0,2-0, 4-1, 2-1,,,2.0,0.0,4.0,1.0,2.0,1.0,,,,,home,home,home,home,,
9074,2010-01-19 ,A I K IF  - Leksands IF,4 - 1,"1-0, 1-0, 2-1",7823.0,9301,2400.0,allsvenskan,2009/10,AIK,Leksands IF,4.0,1.0,1-0, 1-0, 2-1,,,1.0,0.0,1.0,0.0,2.0,1.0,,,,,home,home,home,home,,
9075,2010-01-20 ,IF Sundsvall Hockey  - Bofors IK,3 - 2,"0-1, 1-1, 1-0, 1-0",789.0,9301,2401.0,allsvenskan,2009/10,IF Sundsvall Hockey,Bofors IK,3.0,2.0,0-1, 1-1, 1-0, 1-0,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,,draw,away,draw,home,home,
9076,2010-01-20 ,IF Troja/Ljungby  - Växjö Lakers HC,2 - 4,"1-0, 1-2, 0-2",2352.0,9301,2402.0,allsvenskan,2009/10,IF Troja/Ljungby,Växjö Lakers HC,2.0,4.0,1-0, 1-2, 0-2,,,1.0,0.0,1.0,2.0,0.0,2.0,,,,,away,home,away,away,,
9077,2010-01-20 ,Örebro HK  - VIK Västerås HK,3 - 1,"1-1, 1-0, 1-0",1864.0,9301,2403.0,allsvenskan,2009/10,Örebro HK,Västerås IK,3.0,1.0,1-1, 1-0, 1-0,,,1.0,1.0,1.0,0.0,1.0,0.0,,,,,home,draw,home,home,,
9078,2010-01-20 ,IF Malmö Redhawks  - Almtuna IS,1 - 0,"0-0, 1-0, 0-0",4335.0,9301,2404.0,allsvenskan,2009/10,IF Malmö Redhawks,Almtuna IS,1.0,0.0,0-0, 1-0, 0-0,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,home,draw,home,draw,,
9079,2010-01-20 ,Mora IK  - Borås HC,4 - 5,"1-1, 0-1, 3-2, 0-0, 0-1",2112.0,9301,2405.0,allsvenskan,2009/10,Mora IK,Borås HC,4.0,5.0,1-1, 0-1, 3-2, 0-0, 0-1,1.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,draw,draw,away,home,draw,away
9080,2010-01-22 ,Bofors IK  - IF Troja/Ljungby,3 - 5,"1-0, 2-1, 0-4",3134.0,9301,2406.0,allsvenskan,2009/10,Bofors IK,IF Troja/Ljungby,3.0,5.0,1-0, 2-1, 0-4,,,1.0,0.0,2.0,1.0,0.0,4.0,,,,,away,home,home,away,,
9081,2010-01-22 ,Växjö Lakers HC  - VIK Västerås HK,3 - 2,"2-0, 0-2, 0-0, 1-0",2259.0,9301,2407.0,allsvenskan,2009/10,Växjö Lakers HC,Västerås IK,3.0,2.0,2-0, 0-2, 0-0, 1-0,,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,,draw,home,away,draw,home,
9082,2010-01-22 ,IF Björklöven  - Örebro HK,2 - 3,"0-1, 0-1, 2-0, 0-1",2889.0,9301,2408.0,allsvenskan,2009/10,IF Björklöven,Örebro HK,2.0,3.0,0-1, 0-1, 2-0, 0-1,,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,,,draw,away,away,home,away,
9083,2010-01-22 ,IK Oskarshamn  - IF Malmö Redhawks,1 - 4,"0-0, 1-1, 0-3",1630.0,9301,2409.0,allsvenskan,2009/10,IK Oskarshamn,IF Malmö Redhawks,1.0,4.0,0-0, 1-1, 0-3,,,0.0,0.0,1.0,1.0,0.0,3.0,,,,,away,draw,draw,away,,
9084,2010-01-22 ,Leksands IF  - Mora IK,3 - 0,"1-0, 0-0, 2-0",7650.0,9301,2410.0,allsvenskan,2009/10,Leksands IF,Mora IK,3.0,0.0,1-0, 0-0, 2-0,,,1.0,0.0,0.0,0.0,2.0,0.0,,,,,home,home,draw,home,,
9085,2010-01-22 ,Almtuna IS  - A I K IF,3 - 2,"0-2, 2-0, 1-0",2016.0,9301,2411.0,allsvenskan,2009/10,Almtuna IS,AIK,3.0,2.0,0-2, 2-0, 1-0,,,0.0,2.0,2.0,0.0,1.0,0.0,,,,,home,away,home,home,,
9086,2010-01-22 ,Borås HC  - IF Sundsvall Hockey,2 - 4,"0-1, 1-2, 1-1",2689.0,9301,2412.0,allsvenskan,2009/10,Borås HC,IF Sundsvall Hockey,2.0,4.0,0-1, 1-2, 1-1,,,0.0,1.0,1.0,2.0,1.0,1.0,,,,,away,away,away,draw,,
9087,2010-01-24 ,A I K IF  - IK Oskarshamn,4 - 1,"1-0, 1-1, 2-0",1873.0,9301,2413.0,allsvenskan,2009/10,AIK,IK Oskarshamn,4.0,1.0,1-0, 1-1, 2-0,,,1.0,0.0,1.0,1.0,2.0,0.0,,,,,home,home,draw,home,,
9088,2010-01-24 ,IF Sundsvall Hockey  - Leksands IF,0 - 6,"0-2, 0-1, 0-3",1833.0,9301,2414.0,allsvenskan,2009/10,IF Sundsvall Hockey,Leksands IF,0.0,6.0,0-2, 0-1, 0-3,,,0.0,2.0,0.0,1.0,0.0,3.0,,,,,away,away,away,away,,
9089,2010-01-25 ,VIK Västerås HK  - Bofors IK,2 - 3,"1-2, 0-0, 1-0, 0-0, 0-1",1667.0,9301,2415.0,allsvenskan,2009/10,Västerås IK,Bofors IK,2.0,3.0,1-2, 0-0, 1-0, 0-0, 0-1,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,draw,away,draw,home,draw,away
9090,2010-01-25 ,Örebro HK  - Växjö Lakers HC,3 - 2,"0-1, 1-0, 2-1",1209.0,9301,2416.0,allsvenskan,2009/10,Örebro HK,Växjö Lakers HC,3.0,2.0,0-1, 1-0, 2-1,,,0.0,1.0,1.0,0.0,2.0,1.0,,,,,home,away,home,home,,
9091,2010-01-25 ,Mora IK  - Almtuna IS,3 - 1,"2-0, 1-0, 0-1",1819.0,9301,2417.0,allsvenskan,2009/10,Mora IK,Almtuna IS,3.0,1.0,2-0, 1-0, 0-1,,,2.0,0.0,1.0,0.0,0.0,1.0,,,,,home,home,home,away,,
9092,2010-01-25 ,IF Troja/Ljungby  - Borås HC,2 - 5,"0-1, 2-1, 0-3",2272.0,9301,2418.0,allsvenskan,2009/10,IF Troja/Ljungby,Borås HC,2.0,5.0,0-1, 2-1, 0-3,,,0.0,1.0,2.0,1.0,0.0,3.0,,,,,away,away,home,away,,
9093,2010-01-29 ,IF Malmö Redhawks  - IF Björklöven,4 - 1,"1-0, 2-0, 1-1",4973.0,9301,2419.0,allsvenskan,2009/10,IF Malmö Redhawks,IF Björklöven,4.0,1.0,1-0, 2-0, 1-1,,,1.0,0.0,2.0,0.0,1.0,1.0,,,,,home,home,home,draw,,
9094,2010-01-26 ,IF Björklöven  - A I K IF,2 - 4,"1-2, 0-0, 1-2",2125.0,9301,2420.0,allsvenskan,2009/10,IF Björklöven,AIK,2.0,4.0,1-2, 0-0, 1-2,,,1.0,2.0,0.0,0.0,1.0,2.0,,,,,away,away,draw,away,,
9095,2010-01-27 ,Bofors IK  - Växjö Lakers HC,2 - 4,"0-2, 0-1, 2-1",1389.0,9301,2421.0,allsvenskan,2009/10,Bofors IK,Växjö Lakers HC,2.0,4.0,0-2, 0-1, 2-1,,,0.0,2.0,0.0,1.0,2.0,1.0,,,,,away,away,away,home,,
9096,2010-01-27 ,IF Malmö Redhawks  - Örebro HK,4 - 3,"1-2, 0-0, 2-1, 0-0, 1-0",4260.0,9301,2422.0,allsvenskan,2009/10,IF Malmö Redhawks,Örebro HK,4.0,3.0,1-2, 0-0, 2-1, 0-0, 1-0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,draw,away,draw,home,draw,home
9097,2010-01-27 ,IK Oskarshamn  - Mora IK,4 - 3,"3-1, 0-0, 0-2, 1-0",1327.0,9301,2423.0,allsvenskan,2009/10,IK Oskarshamn,Mora IK,4.0,3.0,3-1, 0-0, 0-2, 1-0,,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,,,draw,home,draw,away,home,
9098,2010-01-27 ,Almtuna IS  - IF Sundsvall Hockey,5 - 1,"0-0, 4-0, 1-1",756.0,9301,2424.0,allsvenskan,2009/10,Almtuna IS,IF Sundsvall Hockey,5.0,1.0,0-0, 4-0, 1-1,,,0.0,0.0,4.0,0.0,1.0,1.0,,,,,home,draw,home,draw,,
9099,2010-01-27 ,Leksands IF  - IF Troja/Ljungby,2 - 5,"1-2, 0-1, 1-2",3011.0,9301,2425.0,allsvenskan,2009/10,Leksands IF,IF Troja/Ljungby,2.0,5.0,1-2, 0-1, 1-2,,,1.0,2.0,0.0,1.0,1.0,2.0,,,,,away,away,away,away,,
9100,2010-01-27 ,Borås HC  - VIK Västerås HK,4 - 2,"0-0, 1-0, 3-2",959.0,9301,2426.0,allsvenskan,2009/10,Borås HC,Västerås IK,4.0,2.0,0-0, 1-0, 3-2,,,0.0,0.0,1.0,0.0,3.0,2.0,,,,,home,draw,home,home,,
9101,2010-01-29 ,Växjö Lakers HC  - Bofors IK,3 - 4,"1-1, 2-2, 0-0, 0-0, 0-1",2175.0,9301,2427.0,allsvenskan,2009/10,Växjö Lakers HC,Bofors IK,3.0,4.0,1-1, 2-2, 0-0, 0-0, 0-1,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,draw,draw,draw,draw,draw,away
9102,2010-01-30 ,Mora IK  - IK Oskarshamn,2 - 3,"0-1, 1-0, 1-2",1759.0,9301,2428.0,allsvenskan,2009/10,Mora IK,IK Oskarshamn,2.0,3.0,0-1, 1-0, 1-2,,,0.0,1.0,1.0,0.0,1.0,2.0,,,,,away,away,home,away,,
9103,2010-01-31 ,IF Troja/Ljungby  - Leksands IF,2 - 5,"1-2, 0-3, 1-0",1885.0,9301,2429.0,allsvenskan,2009/10,IF Troja/Ljungby,Leksands IF,2.0,5.0,1-2, 0-3, 1-0,,,1.0,2.0,0.0,3.0,1.0,0.0,,,,,away,away,away,home,,
9104,2010-01-31 ,Örebro HK  - IF Malmö Redhawks,3 - 4,"1-1, 1-1, 1-1, 0-1",1685.0,9301,2430.0,allsvenskan,2009/10,Örebro HK,IF Malmö Redhawks,3.0,4.0,1-1, 1-1, 1-1, 0-1,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,draw,draw,draw,draw,away,
9105,2010-01-31 ,A I K IF  - IF Björklöven,4 - 1,"1-0, 0-0, 3-1",1945.0,9301,2431.0,allsvenskan,2009/10,AIK,IF Björklöven,4.0,1.0,1-0, 0-0, 3-1,,,1.0,0.0,0.0,0.0,3.0,1.0,,,,,home,home,draw,home,,
9106,2010-01-31 ,IF Sundsvall Hockey  - Almtuna IS,2 - 6,"0-1, 1-3, 1-2",532.0,9301,2432.0,allsvenskan,2009/10,IF Sundsvall Hockey,Almtuna IS,2.0,6.0,0-1, 1-3, 1-2,,,0.0,1.0,1.0,3.0,1.0,2.0,,,,,away,away,away,away,,
